codigo;interno;colecao;subcolecao;sigla;referencia;descricao;tipo;grupo;departamento;marca;divisao;categoria;status;grade;fornecedor;cadastro
240034;41651;INVERNO;2027;AW27;240034;240034 - BATA MALHA SEDA;;TOP;BATA;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-08-18
335015;41723;INVERNO;2027;AW27;335015;335015 - BATA MALHA SEDA;;TOP;BATA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-02
219055;21856;INVERNO;2026;AW26;219055;219055 - BATA PIMA;;TOP;BATA;EGREY;MASCULINO;PROPRIA;;PP/P/M/G/GG;;2025-09-19
217039;21470;VERÃO;;;217039;217039 - BATA REDE TRICOT;;TOP;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG;;2025-04-14
301014;1445;VERÃO;;;;301014 - BATA SOLEIL;;TOP;TOP;;FEMININO;;;PP/P/M/G/GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2012-05-08
301015;1447;VERÃO;;;;301015 - BATA SOLEIL LUREX;;TOP;TOP;;FEMININO;;;PP/P/M/G/GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2012-05-08
239019;41254;VERÃO;2027;SS27;239019;239019 - BATA TELA TRICOT ALGODÃO;;TOP;BATA;EGREY;MASCULINO;PROPRIA;;PP/P/M/G/GG;;2026-02-23
216046;838;INVERNO;;;216046;216046 - BATA TENCEL;;TOP;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-15
216056;12977;INVERNO;;;216056;216056 - BATA TRICOT;;TOP;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG;;2024-11-06
219019;21821;INVERNO;2026;AW26;219019;219019 - BATA VELUDO DE SEDA;;TOP;BATA;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-09-17
335041;41751;INVERNO;2027;AW27;335041;335041 - BATA VELUDO LEVE;;TOP;BATA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-03
335031;41743;INVERNO;2027;AW27;335031;335031 - BATA VELUDO LEVE PREGAS;;TOP;BATA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-02
800100;1601;INVERNO;;;;800100 - BAZAR JEE 100;;TOP;TOP;;FEMININO;;;PP/P/M/G/GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2012-05-29
800120;1245;INDEF - INDEFINIDO;;;;800120 - BAZAR JEE 120;;;;;;;;UNICA;;2012-01-12
800020;1607;INVERNO;2011;AW11;;800020 - BAZAR JEE 20;;;;;;;;UNICA;;2012-05-31
800030;1595;INDEF - INDEFINIDO;;;;800030 - BAZAR JEE 30;;;;;;;;UNICA;;2012-05-24
800035;1597;;;;;800035 - BAZAR JEE 35;;;;;;;;UNICA;;2012-05-24
800040;1247;INDEF - INDEFINIDO;;;;800040 - BAZAR JEE 40;;;;;;;;UNICA;;2012-01-12
800045;1599;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;800045;800045 - BAZAR JEE 45;;;;;;;;UNICA;;2012-05-25
800050;1241;INDEF - INDEFINIDO;;;;800050 - BAZAR JEE 50;;;;;;;;UNICA;;2012-01-12
800080;1243;INDEF - INDEFINIDO;;;;800080 - BAZAR JEE 80;;;;;;;;UNICA;;2012-01-12
800090;1249;INDEF - INDEFINIDO;;;;800090 - BAZAR JEE 90;;;;;;;;UNICA;;2012-01-12
216057;12993;INVERNO;;;216057;216057 - BERMUDA ALFAIATARIA LÃ FRIA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-11-07
216007;862;INVERNO;;;216007;216007 - BERMUDA ALFAIATARIA PREGAS;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-15
217027;21458;VERÃO;;;217027;217027 - BERMUDA ALFAIATARIA TECNOLÓGICA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2025-04-14
201139;10507;VERÃO;;;201139;201139 - BERMUDA AMPLA;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
211001;12013;VERÃO;;;211001;211001 - BERMUDA AMPLA ANARRUGA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
204021;10090;VERÃO;;;204021OFF;204021 - BERMUDA AMPLA LISTRA;;;CAMISA;;;;;34 AO 48;;2024-10-21
213031ERRADO;424;INVERNO;;;213031;213031ERRADO - BERMUDA AMPLA PREGA;;BOTTOM;SHORT;EGREY;MASCULINO;;;39/40/41/42/43/44/45;;2024-10-15
213031;1128;INVERNO;;;213031;213031 - BERMUDA AMPLA PREGA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-19
214006;1132;VERÃO;;;214006;214006 - BERMUDA AMPLA PREGA MASCULINA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-19
212014;12251;VERÃO;;;212014;212014 - BERMUDA AMPLA PREGAS;;BOTTOM;SHORT;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
217049;21480;VERÃO;;;217049;217049 - BERMUDA ANARRUGA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2025-04-14
210009;11697;VERÃO;;;210009;210009 - BERMUDA BOLSO FOLE;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
322084;11649;VERÃO;;;322084;322084 - BERMUDA BOLSO TRICOT;;BOTTOM;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
208031;11275;VERÃO;;;208031;208031 - BERMUDA CANVAS;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
217025;21456;VERÃO;;;217025;217025 - BERMUDA CARGO ALGODÃO;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2025-04-14
202020;10633;VERÃO;;;202020;202020 - BERMUDA CARGO RETA;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
202039;10635;VERÃO;;;202039;202039 - BERMUDA CORDÃO;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
208029;11280;VERÃO;;;208029;208029 - BERMUDA CURTA CORDÃO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
332085;21955;INVERNO;2026;AW26;332085;332085 - BERMUDA DE COURO;;BOTTOM;SHORT;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-10-14
218000;21720;ALTO VERÃO;2025;SS25;218000;218000 - BERMUDA DE SARJA;;BOTTOM;SHORT;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-09-12
240041;41658;INVERNO;2027;AW27;240041;240041 - BERMUDA ELÁSTICO ALGODÃO;;BOTTOM;SHORT;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-08-18
206005;11031;VERÃO;;;206005MAR;206005 - BERMUDA FIVELA COTTON;;;CAMISA;;;;;34 AO 48;;2024-10-21
329028;212;INVERNO;;;329028;329028 - BERMUDA JEANS;;BOTTOM;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-14
323089;12213;INVERNO;;;323089;323089 - BERMUDA JEANS;;BOTTOM;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
239053;41353;VERÃO;2027;SS27;239053;239053 - BERMUDA LINHO;;BOTTOM;SHORT;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-03-17
210024;11715;VERÃO;;;210024;210024 - BERMUDA LINHO AJUSTE BOTÃO;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
208042;11363;VERÃO;;;208042MCO;208042 - BERMUDA LINHO ESTAMPADA;;;CAMISA;;;;;34 AO 48;;2024-10-21
215006;12685;VERÃO;;;215006;215006 - BERMUDA LINHO LISTRADA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
204073;10217;VERÃO;;;204073MAR;204073 - BERMUDA LIV;;;CAMISA;;;;;34 AO 48;;2024-10-21
210023;11713;VERÃO;;;210023;210023 - BERMUDA LÃ FRIA AJUSTE BOTÃO;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
334066;41234;VERÃO;2027;SS27;334066;334066 - BERMUDA PALA LINHO;;BOTTOM;SHORT;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-02-20
239026;41260;VERÃO;2027;SS27;239026;239026 - BERMUDA PREGA ALGODÃO;;BOTTOM;SHORT;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-02-23
208028;11359;VERÃO;;;208028;208028 - BERMUDA PREGA LINHO;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
239039;41318;VERÃO;2027;SS27;239039;239039 - BERMUDA PREGA TECH;;BOTTOM;CALÇA;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-03-16
330091;21455;VERÃO;;;330091;330091 - BERMUDA PREGAS ALGODÃO;;BOTTOM;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2025-04-14
334059;41227;VERÃO;2027;SS27;334059;334059 - BERMUDA PREGAS ALGODÃO;;BOTTOM;SHORT;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-02-20
328139;21081;VERÃO;;;328139;328139 - BERMUDA PREGAS TECNOLÓGICO;;BOTTOM;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-11-22
208041;11393;VERÃO;;;208041BEG;208041 - BERMUDA RECORTES;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
212012;12247;VERÃO;;;212012;212012 - BERMUDA RETA LINHO;;BOTTOM;SHORT;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
329029;214;INVERNO;;;329029;329029 - BERMUDA SARJA;;BOTTOM;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-14
201035;10627;VERÃO;;;201035;201035 - BERMUDA SOCIAL RETA;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
219020;21822;INVERNO;2026;AW26;219020;219020 - BERMUDA TECH;;BOTTOM;;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-09-17
240044;41661;INVERNO;2027;AW27;240044;240044 - BERMUDA TECNO;;BOTTOM;SHORT;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-08-18
204020;10085;VERÃO;;;204020OFF;204020 - BERMUDA TENCEL LINHO;;;CAMISA;;;;;34 AO 48;;2024-10-21
319009;11073;VERÃO;;;319009BEG;319009 - BERMUDA TRICOT BOLSO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
335044;41744;INVERNO;2027;AW27;335044;335044 - BERMUDA VISTA ASSIMÉTRICA TECNOLÓGICO;;BOTTOM;SHORT;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-02
BH1;851;VERÃO;2011;SS11;BH1;BH1 - BH CASACO CHANEL;;;FEMININO;;FEMININO;;;GRADE P M GG;;2011-08-04
140005;22112;INVERNO;2026;AW26;140005;140005 - BIG PIJAMA PIMA;;BOTTOM;CALÇA;EGREY;HOME;PROPRIA;;PP/P/M/G/GG;;2025-11-05
216004ERRADO;206;INDEF - INDEFINIDO;2024;;216004;216004ERRADO - BIG TSHIRT;;TOP;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-14
216004;12723;INVERNO;;;216004;216004 - BIG TSHIRT;;TOP;UNISSEX;EGREY;UNISSEX;;;PP/P/M/G/GG;;2024-10-23
315206;10185;VERÃO;;;315206PRE;315206 - BIQUINI DEBORAH;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
325103;12401;VERÃO;;;325103;325103 - BIQUINI LISTRAS;;CONJUNTOS;BIQUINI;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-21
309257;11841;VERÃO;;;309257OFF;309257 - BIQUINI SHIBORI;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
311229;11843;VERÃO;;;311229OFF;311229 - BLAZER 6 BOTõES;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
TE000064;1591;VERÃO;;;TE000064;TE000064 - BLAZER ABELHA;;OUTERWEAR;CARDIGAN;THELURE;FEMININO;;;PP/P/M/G/GG;;2012-05-17
329004;88;INVERNO;;;329004;329004 - BLAZER BOLSOS;;OUTERWEAR;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-14
329003;76;INVERNO;;;329003;329003 - BLAZER BOLSOS LÃ FRIA;;OUTERWEAR;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-14
335095;41746;INVERNO;2027;AW27;335095;335095 - BLAZER BOTÕES LUREX;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-02
335096;41747;INVERNO;2027;AW27;335096;335096 - BLAZER BOTÕES VELUDO;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-02
04.0057;1655;VERÃO;;;04.0057;04.0057 - BLAZER CORRENTES TC;;OUTERWEAR;CASACO;THELURE;FEMININO;;;PP/P/M/G/GG;;2012-07-13
332046;21880;INVERNO;2026;AW26;332046;332046 - BLAZER DE COURO;;;;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-09-22
TE000038;937;INVERNO;;;;TE000038 - BLAZER GAARA;;OUTERWEAR;CASACO;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-10-14
335006;41693;INVERNO;2027;AW27;335006;335006 - BLAZER GODÊ TRICOT;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-09-01
326093;12463;INVERNO;;;326093;326093 - BLAZER JAQUETA;;OUTERWEAR;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
326092;12461;INVERNO;;;326092;326092 - BLAZER JAQUETA VELUDO;;OUTERWEAR;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
334035;41200;VERÃO;2027;SS27;334035;334035 - BLAZER LEVE SEDA;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-02-18
239012;41339;VERÃO;2027;SS27;239012;239012 - BLAZER LINHO;;OUTERWEAR;CASACO;;MASCULINO;;;34/36/38/40/42/44/46/48;;2026-03-17
311058;10665;VERÃO;;;311058OFF;311058 - BLAZER LINHO DRAPEADO;;;CAMISA;;;;;34 AO 48;;2024-10-21
239070;41437;VERÃO;2027;SS27;239070;239070 - BLAZER LINHO MESCLA;;OUTERWEAR;CASACO;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-04-13
317172;10327;VERÃO;;;317172MAR;317172 - BLAZER LÃ;;;CAMISA;;;;;34 AO 48;;2024-10-21
319026;11153;VERÃO;;;319026AMA;319026 - BLAZER LÃ;;;CAMISA;;;;;34 AO 48;;2024-10-21
314108;10473;VERÃO;;;314108MAR;314108 - BLAZER LÃ AMARRAÇÃO;;;CAMISA;;;;;34 AO 48;;2024-10-21
315080;10203;VERÃO;;;315080AZU;315080 - BLAZER LÃ FRIA;;;CAMISA;;;;;34 AO 48;;2024-10-21
328051;12631;VERÃO;;;328051MAR;328051 - BLAZER LÃ FRIA;;;CAMISA;;;;;34 AO 48;;2024-10-21
317186;10325;VERÃO;;;317186CIN;317186 - BLAZER LÃ FRIA CINZA;;;CAMISA;;;;;34 AO 48;;2024-10-21
311054;11845;VERÃO;;;311054PRE;311054 - BLAZER ORIGAMI;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
312261;10694;VERÃO;;;312261PIE;312261 - BLAZER PIED POULE DE LÃ;;;CAMISA;;;;;34 AO 48;;2024-10-21
239013;41319;VERÃO;2027;SS27;239013;239013 - BLAZER SEDA;;OUTERWEAR;CASACO;;MASCULINO;;;34/36/38/40/42/44/46/48;;2026-03-16
335004;41764;INVERNO;2027;AW27;335004;335004 - BLAZER SLIM MALHA;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-09
314104;9892;VERÃO;;;314104PRE;314104 - BLAZER SMOKING;;;CAMISA;;;;;34 AO 48;;2024-10-21
TE000060;981;INVERNO;;;;TE000060 - BLAZER SQUARE;;OUTERWEAR;CARDIGAN;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-10-17
334037;41202;VERÃO;2027;SS27;334037;334037 - BLAZER SUMMER BOX  LINHO;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-02-18
334127;41422;VERÃO;2027;SS27;334127;334127 - BLAZER SUMMER BOX  LINHO MESCLA;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-04-07
334086;41354;VERÃO;2027;SS27;334086;334086 - BLAZER SUMMER BOX PAETÊ;;OUTERWEAR;CASACO;;FEMININO;;;34/36/38/40/42/44/46/48;;2026-03-17
240045;41662;INVERNO;2027;AW27;240045;240045 - BLAZER TENCEL;;OUTERWEAR;CASACO;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-08-18
321066;11519;VERÃO;;;321066MAR;321066 - BLAZER TRANSPASSADO;;;CAMISA;;;;;34 AO 48;;2024-10-21
332064;21796;INVERNO;2026;AW26;332064;332064 - BLAZER TRANSPASSE;;OUTERWEAR;CASACO;;FEMININO;;;34/36/38/40/42/44/46/48;;2025-09-16
323002;12071;INVERNO;;;323002;323002 - BLAZER TRANSPASSE ABOTOAMENTO DUPLO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
332095;21896;INVERNO;2026;AW26;332095;332095 - BLAZER TRANSPASSE LÃ;;OUTERWEAR;PARKA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-10-03
312057;12777;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;312057;312057 - BLAZER TRASPASSE;;;;EGREY;;;;34/36/38/40/42/44/46/48;;2024-10-24
219022;21824;INVERNO;2026;AW26;219022;219022 - BLAZER TRICOT LÃ;;;;EGREY;MASCULINO;PROPRIA;;PP/P/M/G/GG;;2025-09-17
ISHA07;41331;;;;;ISHA07 - BLAZER, ADULTO, PARA USO FEMININO, MANGA LONGA, 100% COURO;;;;;;;;UNICA;;2026-03-17
ISHA06;41332;;;;;ISHA06 - BLAZER, ADULTO, PARA USO FEMININO, MANGA LONGA, 100% COURO;;;;;;;;UNICA;;2026-03-17
EY0035;459;INVERNO;;;;EY0035 - BLUSA 21 BOTÕES;;TOP;TOP;;FEMININO;;;GRADE P M GG;FIAÇÃO FIDES LTDA.;2011-02-03
ANGELA02;1633;VERÃO;;;ANGELA02;ANGELA02 - BLUSA 21 BOTÕES;;;FEMININO;ANGELA MOTTA;FEMININO;;;GRADE P M GG;;2012-06-25
330125;22138;VERÃO;2026;SS26;330125;330125 - BLUSA 3/4 RELEVO TRICOT;;TOP;BLUSA;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-11-17
EY0009;373;INVERNO;;;;EY0009 - BLUSA ALBERTA;;TOP;TOP;;FEMININO;;;GRADE P M GG;SCALINA S.A;2011-01-13
330054;21335;VERÃO;;;330054;330054 - BLUSA ALEXANDRA FRENTE ÚNICA TRICOT;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-03-13
322010;11753;VERÃO;;;322010;322010 - BLUSA ALGODÃO FRANZIDA;;TOP;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
331009;21547;VERÃO;;;331009;331009 - BLUSA ALI GLÓRIA KALIL;;TOP;FEMININO;GK PARA EGREY;FEMININO;;;PP/P/M/G/GG;;2025-05-05
317043;10335;VERÃO;;;317043OFF;317043 - BLUSA ALICE;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
313208;10851;VERÃO;;;313208LIL;313208 - BLUSA ALÇAS FINAS;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
020223;21105;INVERNO;2025;AW25;;020223 - BLUSA AMPLA;;;;INDEFINIDO - INDEFINIDO;;;;PP/P/M/G/GG;;2024-11-29
335027;41700;INVERNO;2027;AW27;335027;335027 - BLUSA AMPLA  SEM CAVA TRICOT;;TOP;BLUSA;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-09-01
317054;11017;VERÃO;;;317054AZU;317054 - BLUSA AMPLA CANELADA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
323073;12137;INVERNO;;;323073;323073 - BLUSA AMPLA LUREX;;TOP;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
EY0031;219;INVERNO;;;0000001;EY0031 - BLUSA ANDREA;;TOP;TOP;;FEMININO;;;GRADE P M GG;JOAO DOUGLAS ARAGAO SILVA;2010-10-25
314182;9926;VERÃO;;;314182PRE;314182 - BLUSA ANDREIA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
AM0005;21248;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;AM0005;AM0005 - BLUSA ANTONIA;;;;ANGELA MOTTA;;;;PP/P/M/G/GG;;2025-02-27
316034;10285;VERÃO;;;316034PRE;316034 - BLUSA APOLO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
319088;11225;VERÃO;;;319088OFF;319088 - BLUSA ASSIMÉTRICA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
320047;11292;VERÃO;;;320047PRE;320047 - BLUSA ASSIMÉTRICA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
330095;21497;VERÃO;;;330095;330095 - BLUSA ASSIMÉTRICA TRICOT;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-04-16
330058;21422;VERÃO;;;330058;330058 - BLUSA BABADO TECNOLÓGICO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2025-04-14
327024ERRADO;728;;2024;;327024;327024ERRADO - BLUSA BASQUE ALGODÃO;;;;;;;;34 AO 44;;2024-10-15
327024;1184;VERÃO;;;327024;327024 - BLUSA BASQUE ALGODÃO;;TOP;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-19
320138;11438;VERÃO;;;320138BEG;320138 - BLUSA BATA MANGA FRANZIDA;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
335068;41776;INVERNO;2027;AW27;335068;335068 - BLUSA BATEAU CANELADO TRICOT;;TOP;BLUSA;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-09-14
EYV012;747;VERÃO;2011;SS11;;EYV012 - BLUSA BELLA;;TOP;TOP;;FEMININO;;;GRADE P M GG;EE - ADATEX S/A INDL. E COML.;2011-07-07
301052;1521;VERÃO;;;;301052 - BLUSA BELLE;;TOP;TOP;;FEMININO;;;PP/P/M/G/GG;SCALINA S.A;2012-05-10
301024;1465;VERÃO;;;;301024 - BLUSA BIRKIN;;TOP;TOP;;FEMININO;;;PP/P/M/G/GG;BONDUKI LINHAS. FIOS E CONF. LTDA.;2012-05-10
301062;1541;VERÃO;;;;301062 - BLUSA BLEU;;TOP;TOP;;FEMININO;;;PP/P/M/G/GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2012-05-10
TE000020;537;VERÃO;2011;SS11;TE000020;TE000020 - BLUSA BOCA;;TOP;TOP;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-04-26
EY0025;289;INVERNO;;;;EY0025 - BLUSA BOTÃO DE PRESSÃO;;TOP;TOP;;FEMININO;;;GRADE P M GG;;2010-12-06
00048;52;INVERNO;2010;AW10;140018;00048 - BLUSA BOTÕES PATAGÔNIA;;;FEMININO;;FEMININO;;;GRADE P M GG;;2010-06-03
00301;347;INVERNO;;;TA000001;00301 - BLUSA BÁSICA;;TOP;TOP;TECA;FEMININO;;;GRADE P M GG;;2010-12-22
310207;11847;VERÃO;;;310207PRE;310207 - BLUSA BÁSICA RAYON;;;CAMISA;;;;;34 AO 48;;2024-10-21
002ERR;276;INVERNO;;;329006;002ERR - BLUSA CACHARREL BOTÕES TRICOT;;TOP;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-14
329006;986;INVERNO;;;329006;329006 - BLUSA CACHARREL BOTÕES TRICOT;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-16
334010;41121;VERÃO;2027;SS27;334010;334010 - BLUSA CACHECOUER TRICOT;;TOP;BLUSA;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-01-22
TE000054;969;INVERNO;;;;TE000054 - BLUSA CALADA;;TOP;TOP;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-10-17
TE000055;971;INVERNO;;;;TE000055 - BLUSA CALADA LUREX;;TOP;TOP;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-10-17
312052;11849;VERÃO;;;312052PRE;312052 - BLUSA CAMADA CREPE;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
330094;21496;VERÃO;;;330094;330094 - BLUSA CAMI BICOLOR;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-04-16
314086;12825;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;314086;314086 - BLUSA CAMILA;;;;EGREY;;;;34/36/38/40/42/44/46/48;;2024-10-24
313023;10711;VERÃO;;;313023PRE;313023 - BLUSA CANELADA ASSIMÉTRICA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
311072;11851;VERÃO;;;311072PRE;311072 - BLUSA CANELADA E LISA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
318015;10955;VERÃO;;;318015PRE;318015 - BLUSA CANELADA SEM MANGAS;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
A L´AVANCE03;1797;INVERNO;;;A L´AVANCE03;A L´AVANCE03 - BLUSA CANOA;;TOP;TOP;A.L´AVANCE;FEMININO;;;PP/P/M/G/GG;;2012-10-02
326102;678;INVERNO;;;326102;326102 - BLUSA CANOA MANGA LONGA;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
322056;11787;VERÃO;;;322056;322056 - BLUSA CANOA TRICOT;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
301071;1559;VERÃO;;;;301071 - BLUSA CAPE;;TOP;TOP;;FEMININO;;;PP/P/M/G/GG;BONDUKI LINHAS. FIOS E CONF. LTDA.;2012-05-10
JL091;21626;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;JL091;JL091 - BLUSA CAPUZ;;;;JULIANA LENZ;;;;PP/P/M/G/GG;;2025-05-23
